,time,G0-A_qload,G0-A_pload,G0-M_qload,G0-M_pload,G3-A_qload,G3-A_pload,G3-M_qload,G3-M_pload,L0-A_qload,L0-A_pload,L2-M_qload,L2-M_pload,lv_rural1_qload,lv_rural1_pload,lv_rural2_qload,lv_rural2_pload,lv_rural3_qload,lv_rural3_pload,lv_semiurb4_pload,lv_semiurb4_qload
2816,27.04.2016 09:00,0.346927,0.548186,0.402237,0.605128,0.605218,0.48829399999999995,0.235368,0.5627909999999999,0.75341,0.414392,0.228527,0.286517,0.26395,0.300349,0.192615,0.176087,0.099678,0.12622,0.24379800000000001,0.137353
2817,27.04.2016 10:00,0.26987,0.610855,0.24328899999999998,0.420513,0.473884,0.461538,0.20790799999999998,0.578295,0.75341,0.727047,0.172762,0.27917,0.298177,0.325416,0.164123,0.184781,0.08049500000000001,0.12488800000000001,0.259077,0.118102
2818,27.04.2016 11:00,0.329803,0.7038439999999999,0.37304299999999996,0.733333,0.338489,0.366288,0.23144499999999998,0.567442,0.621563,0.38213400000000003,0.201192,0.324114,0.359029,0.33174899999999996,0.156496,0.211706,0.06325499999999999,0.159473,0.298682,0.136293
2819,27.04.2016 12:00,0.291103,0.666622,0.37953000000000003,0.710256,0.45289799999999997,0.476656,0.215754,0.5627909999999999,0.39554,0.215881,0.21868600000000002,0.321521,0.353403,0.381203,0.152302,0.2198,0.087531,0.173361,0.30089699999999997,0.142843
2820,27.04.2016 13:00,0.316789,0.5059560000000001,0.37304299999999996,0.696154,0.48674700000000004,0.44147200000000003,0.345206,0.632558,0.44576800000000005,0.245658,0.160735,0.280467,0.31758800000000004,0.338265,0.112274,0.186676,0.070009,0.140405,0.31285,0.14507899999999999
2821,27.04.2016 14:00,0.338365,0.527883,0.408725,0.688462,0.3852,0.508361,0.176526,0.472868,0.558779,0.292804,0.194631,0.31331,0.256688,0.322332,0.15171300000000001,0.251711,0.097929,0.21382199999999998,0.33607600000000004,0.154813
2822,27.04.2016 15:00,0.40686,0.475501,0.37953000000000003,0.652564,0.414649,0.396388,0.20006300000000002,0.533333,0.49599499999999996,0.263027,0.185883,0.357822,0.258782,0.289145,0.12071099999999998,0.174852,0.048202999999999996,0.122467,0.261465,0.12366400000000001
2823,27.04.2016 16:00,0.36816,0.45181400000000005,0.398993,0.6307689999999999,0.363875,0.38301,0.203985,0.471318,0.8475860000000001,0.45657600000000004,0.142146,0.3172,0.285629,0.23856100000000002,0.143378,0.21798299999999998,0.070524,0.169922,0.280509,0.143112
2824,27.04.2016 17:00,0.402408,0.48226899999999995,0.4217,0.579487,0.406186,0.38795999999999997,0.25498200000000004,0.568992,0.734575,0.38213400000000003,0.24711599999999997,0.32195300000000004,0.284032,0.231702,0.09407599999999999,0.15476099999999998,0.062252999999999996,0.120178,0.207427,0.125067
2825,27.04.2016 18:00,0.41097,0.472117,0.411969,0.544872,0.876009,0.608696,0.243213,0.550388,0.8475860000000001,0.35980100000000004,0.250396,0.259291,0.374375,0.508791,0.11953,0.177489,0.072157,0.13602999999999998,0.20169,0.125736
2826,27.04.2016 19:00,0.38117399999999996,0.280861,0.321141,0.396154,0.42311099999999996,0.386355,0.19614,0.505426,1.0987200000000001,0.431762,0.24711599999999997,0.264909,0.35820799999999997,0.44665,0.074514,0.178741,0.052051,0.13463599999999998,0.216327,0.10228200000000001
2827,27.04.2016 20:00,0.329803,0.17596099999999998,0.434676,0.380769,0.35541300000000003,0.41806000000000004,0.219676,0.533333,0.9417629999999999,0.372208,0.371767,0.305964,0.41803999999999997,0.48291000000000006,0.051848000000000005,0.132196,0.027707,0.100341,0.179829,0.087601
2828,27.04.2016 21:00,0.389736,0.203032,0.33087300000000003,0.333333,0.296178,0.431438,0.305978,0.448062,0.8978139999999999,0.48635200000000006,0.346618,0.296456,0.3309,0.371691,0.08293500000000001,0.179788,0.067606,0.14734,0.198169,0.103753
2829,27.04.2016 22:00,0.372612,0.201408,0.411969,0.355128,0.14385799999999999,0.344482,0.353052,0.499225,0.32019899999999996,0.23573200000000002,0.248209,0.187986,0.312305,0.231591,0.070393,0.147483,0.060908000000000004,0.123647,0.17566099999999998,0.094108
2830,27.04.2016 23:00,0.333913,0.181104,0.314653,0.271795,0.19056900000000002,0.347826,0.243213,0.434109,0.23858000000000001,0.198511,0.256957,0.151253,0.30967,0.23037399999999997,0.11804300000000001,0.136943,0.115406,0.11432300000000001,0.15348699999999998,0.160298
2831,28.04.2016 00:00,0.342475,0.182729,0.269239,0.251282,0.270791,0.35291,0.16868,0.390698,0.200909,0.163772,0.24930300000000002,0.125324,0.278535,0.206825,0.059028,0.1219,0.034178,0.100312,0.12517999999999999,0.068605
2832,28.04.2016 01:00,0.321241,0.16580899999999998,0.142729,0.20256400000000002,0.236942,0.38301,0.149066,0.35193800000000003,0.182074,0.163772,0.284292,0.133103,0.292731,0.184828,0.058114,0.11121400000000001,0.038773,0.093769,0.095433,0.066875
2833,28.04.2016 02:00,0.342475,0.179345,0.25301999999999997,0.253846,0.253866,0.38795999999999997,0.16868,0.36124,0.207188,0.181141,0.063419,0.06611900000000001,0.235244,0.160089,0.039408,0.06568500000000001,0.022071,0.049804,0.07031699999999999,0.052367
2834,28.04.2016 03:00,0.35959800000000003,0.19288,0.15246099999999999,0.211538,0.19056900000000002,0.346221,0.152989,0.355039,0.207188,0.13151400000000002,0.07872699999999999,0.070441,0.188574,0.132872,0.042413,0.063822,0.017574,0.045593,0.061909000000000006,0.027933
2835,28.04.2016 04:00,0.333913,0.172577,0.256264,0.24487199999999998,0.114409,0.28602,0.145143,0.35814,0.226023,0.138958,0.090755,0.081245,0.218637,0.140895,0.049338,0.074257,0.015122,0.050597,0.056430999999999995,0.031208
2836,28.04.2016 05:00,0.351036,0.179345,0.162192,0.215385,0.292116,0.349565,0.156912,0.39534899999999995,0.244858,0.173697,0.074353,0.081245,0.204777,0.130215,0.071797,0.070003,0.035806,0.046074000000000004,0.054874,0.038408
2837,28.04.2016 06:00,0.342475,0.228479,0.23355700000000001,0.24102600000000002,0.19903099999999999,0.311037,0.215754,0.423256,0.23858000000000001,0.151365,0.271171,0.1465,0.186251,0.139676,0.07517,0.078206,0.033292,0.054141999999999996,0.076253,0.047266
2838,28.04.2016 07:00,0.376722,0.438278,0.14921700000000002,0.22564099999999998,0.300578,0.42648800000000003,0.180449,0.475969,0.696904,0.315136,0.242742,0.26102,0.349602,0.25198400000000004,0.05985,0.131777,0.013691,0.099613,0.161878,0.062127999999999996
2839,28.04.2016 08:00,0.342475,0.642934,0.23031300000000002,0.487179,0.35541300000000003,0.374582,0.172603,0.469767,0.734575,0.409429,0.253676,0.29775300000000005,0.293471,0.329805,0.143103,0.17452,0.073431,0.13921,0.21582600000000002,0.10543
2840,28.04.2016 09:00,0.321241,0.600704,0.142729,0.496154,0.48674700000000004,0.434783,0.286364,0.544186,0.7157399999999999,0.397022,0.244929,0.294296,0.269198,0.27975500000000003,0.155709,0.171648,0.085257,0.124375,0.252335,0.11556
2841,28.04.2016 10:00,0.304117,0.624391,0.265996,0.546154,0.507733,0.48668900000000004,0.286364,0.60155,0.665512,0.55335,0.212126,0.276145,0.344378,0.425141,0.167956,0.204163,0.07382799999999999,0.148901,0.272823,0.121129
2842,28.04.2016 11:00,0.41953100000000004,0.609096,0.20436300000000002,0.65641,0.406186,0.40976599999999996,0.29028699999999996,0.6186050000000001,0.43321099999999996,0.26799,0.40894400000000003,0.407952,0.342518,0.365587,0.18379700000000002,0.196178,0.11175299999999999,0.142316,0.275413,0.132697
2843,28.04.2016 12:00,0.372612,0.554954,0.256264,0.646154,0.406186,0.41311000000000003,0.282441,0.578295,0.63412,0.33995,0.294133,0.320225,0.37983,0.393561,0.14106300000000002,0.196608,0.087785,0.144963,0.301669,0.138817
2844,28.04.2016 13:00,0.36816,0.673389,0.24328899999999998,0.616667,0.9352440000000001,0.647224,0.22752199999999997,0.514729,0.439489,0.258065,0.25148899999999996,0.336646,0.394061,0.42253,0.12784,0.200007,0.062831,0.145602,0.299019,0.12381400000000001
2845,28.04.2016 14:00,0.398298,0.483893,0.22382600000000002,0.5730770000000001,0.39772399999999997,0.38969899999999996,0.25105900000000003,0.536434,0.47716000000000003,0.29528499999999996,0.252583,0.30682800000000005,0.30227800000000005,0.382075,0.18647,0.189503,0.10943299999999999,0.13656,0.28394899999999995,0.151722
2846,28.04.2016 15:00,0.436655,0.517731,0.285459,0.5897439999999999,0.732151,0.54689,0.24713600000000002,0.500775,0.47088100000000005,0.25062,0.322563,0.305964,0.274432,0.278593,0.18656,0.17873599999999998,0.102525,0.11874900000000001,0.246389,0.15106
2847,28.04.2016 16:00,0.40686,0.48226899999999995,0.20436300000000002,0.528205,0.43597299999999994,0.397993,0.25498200000000004,0.471318,0.63412,0.330025,0.264611,0.283492,0.251161,0.32774699999999996,0.139154,0.160657,0.074149,0.111194,0.214434,0.141227
2848,28.04.2016 17:00,0.47946400000000006,0.5059560000000001,0.363311,0.558974,0.44443599999999994,0.44147200000000003,0.286364,0.482171,0.665512,0.431762,0.310535,0.322818,0.247469,0.471037,0.1003,0.135196,0.06361599999999999,0.085204,0.196371,0.131351
2849,28.04.2016 18:00,0.39384600000000003,0.480509,0.363311,0.558974,0.372337,0.386355,0.219676,0.46046499999999996,0.6466770000000001,0.33995,0.314909,0.337511,0.372154,0.446126,0.07914299999999999,0.125749,0.052128999999999995,0.09006900000000001,0.184148,0.117704
2850,28.04.2016 19:00,0.40686,0.218327,0.301678,0.421795,0.359813,0.359599,0.164757,0.44031000000000003,0.765967,0.394541,0.30725399999999997,0.339672,0.40112800000000004,0.48016099999999995,0.065835,0.11807100000000001,0.039005,0.09518,0.19836099999999998,0.103625
2851,28.04.2016 20:00,0.385284,0.201408,0.094072,0.296154,0.220018,0.371237,0.145143,0.38759699999999997,0.6529550000000001,0.277916,0.39910300000000004,0.378565,0.396541,0.45990299999999995,0.051041,0.113078,0.026929,0.084155,0.158369,0.099869
2852,28.04.2016 21:00,0.40686,0.214943,0.08434,0.273077,0.220018,0.397993,0.490349,0.531783,0.558779,0.538462,0.377234,0.355229,0.383234,0.459404,0.05561900000000001,0.150041,0.033677,0.11876700000000001,0.18753399999999998,0.080709
2853,28.04.2016 22:00,0.38117399999999996,0.21155900000000002,0.038926,0.23205100000000004,0.32156399999999996,0.42648800000000003,0.557037,0.570543,0.35786999999999997,0.215881,0.356459,0.324546,0.34433600000000003,0.336442,0.041338,0.20922399999999997,0.020048,0.194436,0.22439499999999998,0.06037000000000001
2854,28.04.2016 23:00,0.385284,0.2098,0.077852,0.21794899999999998,0.220018,0.379666,0.18829400000000002,0.367442,0.408097,0.203474,0.344431,0.255834,0.321098,0.233688,0.058498,0.14799500000000002,0.040299,0.129814,0.148333,0.06783099999999999
2855,29.04.2016 00:00,0.40686,0.203032,0.04217,0.19359,0.177707,0.337793,0.086301,0.34108499999999997,0.21974499999999997,0.136476,0.220873,0.197061,0.284912,0.210035,0.06375499999999999,0.11016400000000001,0.046284,0.08974700000000001,0.11811300000000001,0.074549
2856,29.04.2016 01:00,0.40686,0.199648,0.029195,0.189744,0.23288000000000003,0.37792600000000004,0.082379,0.331783,0.200909,0.116625,0.228527,0.117978,0.260313,0.196968,0.049338,0.079953,0.028402999999999998,0.056228,0.087738,0.055608000000000005
2857,29.04.2016 02:00,0.372612,0.184488,0.077852,0.215385,0.207494,0.359599,0.078456,0.322481,0.188353,0.11166300000000001,0.020775,0.054019000000000005,0.253764,0.193874,0.026969,0.07408300000000001,0.008645,0.061551999999999996,0.06258999999999999,0.035776999999999996
2858,29.04.2016 03:00,0.346927,0.174337,0.006488,0.173077,0.253866,0.356254,0.086301,0.333333,0.226023,0.12158800000000002,0.006561,0.052289999999999996,0.23868699999999998,0.17189100000000002,0.04097,0.063834,0.011467,0.043691,0.061909000000000006,0.032756
2859,29.04.2016 04:00,0.35959800000000003,0.179345,0.07460900000000001,0.20640999999999998,0.114409,0.287625,0.09414700000000001,0.324031,0.200909,0.109181,0.024056,0.055748,0.21814699999999998,0.156849,0.050275,0.078302,0.019247999999999998,0.05475599999999999,0.062925,0.031535
2860,29.04.2016 05:00,0.389736,0.19464,0.019463,0.180769,0.23288000000000003,0.342876,0.09414700000000001,0.333333,0.27625,0.148883,0.022962,0.057476,0.21632600000000002,0.155319,0.071017,0.075324,0.026223000000000003,0.048348,0.063808,0.039693
2861,29.04.2016 06:00,0.35959800000000003,0.263942,0.064877,0.20640999999999998,0.22848000000000002,0.332843,0.10591500000000001,0.421705,0.269972,0.143921,0.208846,0.124892,0.216152,0.175316,0.084386,0.087626,0.040188999999999996,0.062953,0.085177,0.044394
2862,29.04.2016 07:00,0.35959800000000003,0.499188,0.145973,0.224359,0.220018,0.369632,0.12160699999999999,0.45426400000000006,0.6906260000000001,0.300248,0.228527,0.22299000000000002,0.352984,0.270329,0.072154,0.108081,0.029608,0.068538,0.125155,0.061222000000000006
2863,29.04.2016 08:00,0.329803,0.385761,0.24977600000000003,0.458974,0.7067640000000001,0.5217390000000001,0.172603,0.620155,0.747132,0.47146400000000005,0.19025699999999998,0.237252,0.24842399999999998,0.488191,0.156724,0.177611,0.079402,0.142871,0.200525,0.11120999999999999
2864,29.04.2016 09:00,0.35959800000000003,0.587168,0.142729,0.48076899999999995,0.808311,0.561873,0.258904,0.6248060000000001,0.684348,0.37469,0.186977,0.266206,0.28682399999999997,0.355995,0.165074,0.19933,0.089547,0.167202,0.22383499999999998,0.096515
2865,29.04.2016 10:00,0.342475,0.558338,0.24004499999999998,0.544872,0.45289799999999997,0.473311,0.36482,0.649612,0.6906260000000001,0.468983,0.192444,0.24503000000000003,0.368652,0.628183,0.14777300000000002,0.182951,0.07924500000000001,0.126299,0.23631799999999997,0.117896
2866,29.04.2016 11:00,0.376722,0.605712,0.20760599999999998,0.602564,0.5544439999999999,0.493378,0.278518,0.5627909999999999,0.558779,0.32009899999999997,0.214313,0.28306,0.350798,0.47040699999999996,0.150246,0.18561,0.066474,0.12518900000000002,0.25851,0.10995
2867,29.04.2016 12:00,0.436655,0.5955600000000001,0.24328899999999998,0.5948720000000001,0.786986,0.578595,0.25498200000000004,0.517829,0.39554,0.260546,0.21759299999999998,0.29170300000000005,0.32551199999999997,0.37081,0.190625,0.209903,0.100337,0.148207,0.28665999999999997,0.146552
2868,29.04.2016 13:00,0.372612,0.7766649999999999,0.24328899999999998,0.596154,0.402124,0.46822700000000006,0.19614,0.544186,0.35786999999999997,0.225806,0.23508800000000002,0.293431,0.34172800000000003,0.401397,0.16825299999999999,0.270269,0.13541199999999998,0.23352699999999998,0.339115,0.17466099999999998
2869,29.04.2016 14:00,0.316789,0.47374099999999997,0.35358,0.633333,0.808311,0.675585,0.243213,0.536434,0.44576800000000005,0.245658,0.28976,0.249352,0.256889,0.30787,0.101885,0.280212,0.042446,0.23251100000000002,0.28373200000000004,0.11180999999999999
2870,29.04.2016 15:00,0.402408,0.494044,0.356823,0.5987180000000001,0.5246569999999999,0.48334399999999994,0.20006300000000002,0.469767,0.43321099999999996,0.248139,0.297414,0.240277,0.275729,0.289105,0.087636,0.155727,0.042428,0.109455,0.20770500000000003,0.094778
2871,29.04.2016 16:00,0.423984,0.475501,0.35358,0.557692,0.825235,0.588629,0.211831,0.462016,0.8789790000000001,0.548387,0.305068,0.26577399999999995,0.23265999999999998,0.329691,0.097116,0.167857,0.042506999999999996,0.12886,0.188063,0.10421500000000002
2872,29.04.2016 17:00,0.342475,0.50758,0.35033600000000004,0.5358970000000001,0.550044,0.459933,0.22359899999999996,0.45581400000000005,0.59645,0.307692,0.346618,0.257995,0.244713,0.279455,0.093372,0.128799,0.064408,0.099587,0.178278,0.11269100000000001
2873,29.04.2016 18:00,0.261308,0.417975,0.31140999999999996,0.487179,0.952168,0.638796,0.18829400000000002,0.46046499999999996,0.59645,0.327543,0.44502700000000006,0.276145,0.33457600000000004,0.47048599999999996,0.126628,0.144244,0.07607,0.105933,0.175344,0.11654
2874,29.04.2016 19:00,0.42809300000000006,0.23863,0.314653,0.388462,0.529058,0.461538,0.133375,0.39845,0.703183,0.33995,0.417691,0.24848699999999999,0.36749699999999996,0.43716000000000005,0.08806,0.127908,0.059023,0.10084299999999999,0.172996,0.11941099999999999
2875,29.04.2016 20:00,0.36816,0.201408,0.272483,0.321795,0.346951,0.403077,0.12160699999999999,0.39534899999999995,0.728296,0.35235700000000003,0.381608,0.247191,0.380742,0.416083,0.091284,0.12178299999999999,0.071471,0.091895,0.163646,0.117584
2876,29.04.2016 21:00,0.385284,0.21155900000000002,0.272483,0.288462,0.32156399999999996,0.4499,0.274596,0.5550390000000001,0.809916,0.531017,0.387075,0.255402,0.407132,0.416973,0.059221,0.126276,0.025682999999999997,0.08275,0.153589,0.09200499999999999
2877,29.04.2016 22:00,0.402408,0.21995100000000004,0.324385,0.301282,0.30904,0.408027,0.329515,0.556589,0.28880700000000004,0.173697,0.410037,0.221262,0.36002,0.342546,0.080926,0.160419,0.063586,0.136929,0.160815,0.083647
2878,29.04.2016 23:00,0.333913,0.204792,0.214094,0.24743600000000002,0.24540399999999998,0.40468200000000004,0.243213,0.393798,0.23858000000000001,0.141439,0.360833,0.16853900000000002,0.320705,0.250485,0.061912,0.148053,0.031775,0.12575799999999998,0.139106,0.072524
2879,30.04.2016 00:00,0.351036,0.187872,0.269239,0.242308,0.21595599999999998,0.329498,0.090224,0.342636,0.23858000000000001,0.12158800000000002,0.30178699999999997,0.140017,0.285909,0.231605,0.061928,0.130632,0.03195,0.10731800000000001,0.124206,0.054697
2880,30.04.2016 01:00,0.355489,0.181104,0.15246099999999999,0.197436,0.241342,0.36294299999999996,0.090224,0.339535,0.213466,0.11414400000000001,0.308348,0.139153,0.28689699999999996,0.193881,0.055140999999999996,0.127746,0.021533,0.096552,0.11867,0.05990499999999999
2881,30.04.2016 02:00,0.333913,0.170953,0.256264,0.239744,0.28365300000000004,0.376321,0.10591500000000001,0.347287,0.213466,0.11166300000000001,0.09512899999999999,0.082973,0.27110500000000004,0.164949,0.101362,0.11062999999999999,0.049596,0.07103200000000001,0.087712,0.068012
2882,30.04.2016 03:00,0.35959800000000003,0.19125599999999998,0.17516800000000002,0.20512800000000003,0.22441799999999998,0.386355,0.101993,0.347287,0.23858000000000001,0.11910699999999999,0.092942,0.077787,0.23504,0.159316,0.077335,0.084258,0.040912000000000004,0.059712,0.071189,0.045274
2883,30.04.2016 04:00,0.385284,0.19626400000000002,0.262752,0.23589699999999997,0.266729,0.379666,0.11376099999999999,0.345736,0.213466,0.109181,0.12355799999999999,0.083838,0.22128899999999999,0.140681,0.06944,0.075032,0.035091000000000004,0.049944999999999996,0.061463,0.050065
2884,30.04.2016 05:00,0.39384600000000003,0.21995100000000004,0.20436300000000002,0.22051300000000001,0.27519099999999996,0.329498,0.109838,0.35038800000000003,0.282529,0.15880899999999998,0.120278,0.087727,0.261385,0.164936,0.09122899999999999,0.075705,0.048299,0.050138999999999996,0.059160000000000004,0.046082
2885,30.04.2016 06:00,0.338365,0.181104,0.23355700000000001,0.22564099999999998,0.270791,0.351171,0.125529,0.35038800000000003,0.307642,0.15880899999999998,0.318189,0.137424,0.243975,0.152672,0.085472,0.070812,0.040841,0.045146,0.059238,0.047123000000000005
2886,30.04.2016 07:00,0.35959800000000003,0.247022,0.23031300000000002,0.22051300000000001,0.28365300000000004,0.49163900000000005,0.137298,0.406202,0.778524,0.367246,0.294133,0.143475,0.378551,0.272573,0.08922999999999999,0.088438,0.043817,0.054399,0.086835,0.068557
2887,30.04.2016 08:00,0.312679,0.639551,0.21085,0.212821,0.42311099999999996,0.42314399999999996,0.20790799999999998,0.465116,0.841308,0.528536,0.268984,0.136992,0.291205,0.287724,0.082591,0.09414600000000001,0.040018,0.068661,0.103126,0.060328
2888,30.04.2016 09:00,0.346927,0.45181400000000005,0.24977600000000003,0.22820500000000002,0.664453,0.5183949999999999,0.129452,0.424806,0.791081,0.53598,0.349898,0.175886,0.2993,0.329072,0.100096,0.115802,0.055975,0.08719299999999999,0.123205,0.07109800000000001
2889,30.04.2016 10:00,0.355489,0.453438,0.15246099999999999,0.196154,0.440035,0.42983299999999997,0.270673,0.429457,0.772245,0.6823819999999999,0.313815,0.161193,0.323287,0.401301,0.125631,0.158649,0.07627,0.126838,0.171922,0.11711300000000001
2890,30.04.2016 11:00,0.36816,0.521115,0.272483,0.239744,0.639067,0.5703010000000001,0.20790799999999998,0.41085299999999997,0.609007,0.337469,0.2996,0.183232,0.36775399999999997,0.33776100000000003,0.108168,0.15548900000000002,0.069853,0.125047,0.171877,0.106178
2891,30.04.2016 12:00,0.338365,0.43313500000000005,0.158949,0.197436,0.8590840000000001,0.752508,0.219676,0.437209,0.43321099999999996,0.297767,0.358646,0.19879000000000002,0.411113,0.368935,0.08832000000000001,0.1535,0.034754,0.110724,0.196482,0.106438
2892,30.04.2016 13:00,0.346927,0.441662,0.31140999999999996,0.25640999999999997,0.693902,0.5101,0.305978,0.462016,0.502273,0.297767,0.323656,0.202679,0.386229,0.434881,0.090534,0.126703,0.046603,0.084424,0.179418,0.094751
2893,30.04.2016 14:00,0.26987,0.445046,0.33411599999999997,0.266667,0.820835,0.561873,0.298132,0.469767,0.7157399999999999,0.327543,0.390355,0.230769,0.33569299999999996,0.31149499999999997,0.09437999999999999,0.137295,0.050279000000000004,0.100247,0.169018,0.107949
2894,30.04.2016 15:00,0.338365,0.21155900000000002,0.308166,0.258974,0.5882930000000001,0.48668900000000004,0.22752199999999997,0.384496,1.01083,0.449132,0.357552,0.254538,0.310724,0.338581,0.102599,0.147904,0.06706799999999999,0.12069200000000001,0.157253,0.102172
2895,30.04.2016 16:00,0.333913,0.170953,0.291946,0.24615399999999998,0.774462,0.538462,0.26675,0.489922,1.06105,0.41687299999999994,0.420971,0.286517,0.32261599999999996,0.241294,0.07193,0.127183,0.025175,0.097436,0.13874,0.08012000000000001
2896,30.04.2016 17:00,0.295556,0.154034,0.236801,0.23333299999999998,0.664453,0.49163900000000005,0.16868,0.48682200000000003,0.7157399999999999,0.310174,0.46798900000000004,0.28997399999999995,0.296437,0.328825,0.095917,0.131654,0.067859,0.1055,0.156217,0.103736
2897,30.04.2016 18:00,0.308227,0.155658,0.201119,0.21794899999999998,0.676977,0.511706,0.16868,0.437209,0.9417629999999999,0.523573,0.394729,0.269231,0.39527399999999996,0.37493699999999996,0.095278,0.124653,0.055968,0.091067,0.14649700000000002,0.101573
2898,30.04.2016 19:00,0.325351,0.170953,0.301678,0.252564,0.664453,0.48668900000000004,0.109838,0.36434099999999997,0.816194,0.367246,0.395823,0.294296,0.409398,0.45402,0.069258,0.11563499999999999,0.030306,0.084177,0.13919700000000002,0.086121
2899,30.04.2016 20:00,0.282542,0.15065,0.197875,0.22051300000000001,0.253866,0.35291,0.156912,0.375194,0.728296,0.32506199999999996,0.378328,0.327571,0.396476,0.519076,0.070236,0.14097200000000001,0.046883999999999995,0.124453,0.165878,0.070188
2900,30.04.2016 21:00,0.325351,0.167569,0.31140999999999996,0.25640999999999997,0.241342,0.39464899999999997,0.25498200000000004,0.41395299999999996,0.565058,0.253102,0.420971,0.362143,0.39399,0.489828,0.068952,0.131727,0.057734,0.10418499999999999,0.155615,0.077184
2901,30.04.2016 22:00,0.299665,0.14889000000000002,0.18165599999999998,0.20897399999999997,0.253866,0.36789299999999997,0.203985,0.368992,0.546222,0.272953,0.567491,0.395851,0.448946,0.39632,0.058161000000000004,0.12031800000000001,0.028175,0.087168,0.140516,0.069448
2902,30.04.2016 23:00,0.308227,0.157417,0.262752,0.239744,0.186169,0.369632,0.20006300000000002,0.39845,0.439489,0.193548,0.559837,0.314175,0.375179,0.27776,0.066889,0.125196,0.050256,0.10339000000000001,0.15148,0.071312
2903,01.05.2016 00:00,0.27398,0.140498,0.15570499999999998,0.20769200000000002,0.207494,0.329498,0.125529,0.35193800000000003,0.34531300000000004,0.163772,0.527034,0.308557,0.297025,0.269569,0.063099,0.12260399999999999,0.041662,0.100468,0.137371,0.08276
2904,01.05.2016 01:00,0.295556,0.145506,0.265996,0.23846199999999998,0.21595599999999998,0.329498,0.152989,0.35814,0.307642,0.148883,0.568585,0.316768,0.304043,0.21758000000000002,0.04686,0.10475599999999999,0.029269999999999997,0.086194,0.11373499999999999,0.062972
2905,01.05.2016 02:00,0.304117,0.145506,0.171924,0.20640999999999998,0.253866,0.349565,0.129452,0.35193800000000003,0.332756,0.153846,0.365206,0.253673,0.259925,0.162882,0.055791999999999994,0.085199,0.027494,0.063597,0.093247,0.08656799999999999
2906,01.05.2016 03:00,0.299665,0.152274,0.24977600000000003,0.229487,0.32156399999999996,0.43812700000000004,0.12160699999999999,0.347287,0.30136399999999997,0.143921,0.29632,0.244598,0.23546799999999998,0.143006,0.039139,0.054778,0.016416999999999998,0.033187,0.056492999999999995,0.047352
2907,01.05.2016 04:00,0.299665,0.15065,0.217338,0.22051300000000001,0.186169,0.324415,0.129452,0.347287,0.32647800000000005,0.141439,0.197911,0.21694000000000002,0.264235,0.166876,0.037854,0.059235,0.021154,0.042941,0.060659000000000005,0.044565
2908,01.05.2016 05:00,0.278432,0.14388199999999998,0.217338,0.221795,0.22441799999999998,0.301003,0.141221,0.35814,0.339035,0.148883,0.136679,0.198358,0.242686,0.15926500000000002,0.031161,0.051409,0.00735,0.034875,0.058124,0.041884
2909,01.05.2016 06:00,0.27398,0.145506,0.259508,0.230769,0.317502,0.42648800000000003,0.152989,0.347287,0.791081,0.305211,0.338964,0.230769,0.245274,0.151131,0.032864,0.062162,0.007668,0.039587,0.06065,0.041201999999999996
2910,01.05.2016 07:00,0.265418,0.142122,0.165436,0.20256400000000002,0.24540399999999998,0.36789299999999997,0.156912,0.384496,0.7596890000000001,0.322581,0.278825,0.259291,0.34167600000000004,0.26511999999999997,0.031370999999999996,0.086952,0.005721,0.066859,0.080153,0.041276
2911,01.05.2016 08:00,0.261308,0.147266,0.275727,0.237179,0.24980500000000003,0.396388,0.20790799999999998,0.407752,0.853865,0.409429,0.271171,0.21391500000000002,0.24612699999999998,0.34631300000000004,0.113028,0.116078,0.0777,0.089556,0.100489,0.089742
2912,01.05.2016 09:00,0.261308,0.145506,0.16868,0.197436,0.376738,0.393043,0.184371,0.396899,0.703183,0.45657600000000004,0.34115100000000004,0.20829699999999998,0.29283200000000004,0.325801,0.075615,0.098225,0.058765,0.071639,0.11073599999999999,0.073603
2913,01.05.2016 10:00,0.261308,0.140498,0.256264,0.230769,0.287715,0.332843,0.211831,0.384496,0.546222,0.35483899999999996,0.321469,0.226016,0.372591,0.460708,0.062572,0.106504,0.029968,0.078816,0.134104,0.084505
2914,01.05.2016 11:00,0.278432,0.154034,0.20760599999999998,0.212821,0.300578,0.326154,0.203985,0.379845,0.6027279999999999,0.38213400000000003,0.364113,0.22385500000000003,0.368367,0.365875,0.153881,0.176404,0.142942,0.166318,0.171406,0.142242
2915,01.05.2016 12:00,0.278432,0.15065,0.246533,0.226923,0.376738,0.36120399999999997,0.19614,0.38914699999999997,0.609007,0.35980100000000004,0.382701,0.215644,0.40212600000000004,0.455611,0.070655,0.183032,0.038377999999999995,0.166155,0.187755,0.096223
2916,01.05.2016 13:00,0.286994,0.160801,0.37304299999999996,0.296154,0.338489,0.36789299999999997,0.20006300000000002,0.38914699999999997,0.452046,0.31761799999999996,0.441747,0.284356,0.402427,0.388522,0.043372,0.19414800000000002,0.008817,0.20391099999999998,0.20086600000000002,0.08689
2917,01.05.2016 14:00,0.278432,0.147266,0.340604,0.26410300000000003,0.300578,0.366288,0.23929,0.434109,0.558779,0.28784099999999996,0.43190600000000007,0.25497,0.34028600000000003,0.351763,0.143206,0.179097,0.148221,0.172805,0.14009000000000002,0.092168
