,time,BM1,BM2,BM3,Hydro2
209,09.01.2016 17:00,0.55329,0.521277,0.533433,0.362702
210,09.01.2016 18:00,0.5560609999999999,0.522982,0.536754,0.220264
211,09.01.2016 19:00,0.56988,0.53943,0.545172,0.19750399999999999
212,09.01.2016 20:00,0.5799310000000001,0.545301,0.540776,0.204846
213,09.01.2016 21:00,0.58606,0.562578,0.5386489999999999,0.196035
214,09.01.2016 22:00,0.600176,0.589577,0.544229,0.176946
215,09.01.2016 23:00,0.619402,0.604467,0.55765,0.509545
216,10.01.2016 00:00,0.631184,0.613034,0.567271,0.370778
217,10.01.2016 01:00,0.633703,0.625568,0.5964520000000001,0.368576
218,10.01.2016 02:00,0.6324,0.628724,0.5912729999999999,0.375918
219,10.01.2016 03:00,0.6299100000000001,0.6268699999999999,0.5932109999999999,0.376652
220,10.01.2016 04:00,0.627681,0.6313,0.616305,0.365639
221,10.01.2016 05:00,0.628463,0.635526,0.616103,0.43685799999999997
222,10.01.2016 06:00,0.629592,0.6416930000000001,0.615581,0.44346499999999994
223,10.01.2016 07:00,0.632053,0.645021,0.607593,0.45521300000000003
224,10.01.2016 08:00,0.633008,0.635034,0.60221,0.245962
225,10.01.2016 09:00,0.631357,0.6213989999999999,0.5918800000000001,0.25256999999999996
226,10.01.2016 10:00,0.6310680000000001,0.607274,0.5760890000000001,0.36049899999999996
227,10.01.2016 11:00,0.6261180000000001,0.602297,0.577505,0.256975
228,10.01.2016 12:00,0.626378,0.611587,0.573689,0.426579
229,10.01.2016 13:00,0.6291,0.615205,0.599288,0.340675
230,10.01.2016 14:00,0.628579,0.627247,0.614279,0.190896
231,10.01.2016 15:00,0.62965,0.636047,0.620125,0.35682800000000003
232,10.01.2016 16:00,0.6255390000000001,0.64065,0.628608,0.218796
233,10.01.2016 17:00,0.625944,0.639839,0.64479,0.23788499999999999
234,10.01.2016 18:00,0.628608,0.650116,0.6522,0.228341
235,10.01.2016 19:00,0.62771,0.66233,0.656744,0.175477
236,10.01.2016 20:00,0.621863,0.655153,0.657295,0.265786
237,10.01.2016 21:00,0.609069,0.647105,0.6642399999999999,0.286344
238,10.01.2016 22:00,0.5943689999999999,0.642792,0.677002,0.16005899999999998
239,10.01.2016 23:00,0.599577,0.632197,0.6907409999999999,0.36930999999999997
240,11.01.2016 00:00,0.616566,0.632631,0.703984,0.36196799999999996
241,11.01.2016 01:00,0.626437,0.6368,0.715689,0.365639
242,11.01.2016 02:00,0.62441,0.632139,0.7208600000000001,0.367107
243,11.01.2016 03:00,0.61506,0.624671,0.7334510000000001,0.368576
244,11.01.2016 04:00,0.616595,0.6192,0.729899,0.373715
245,11.01.2016 05:00,0.615495,0.615437,0.725597,0.445668
246,11.01.2016 06:00,0.613034,0.615437,0.722333,0.304699
247,11.01.2016 07:00,0.629042,0.609416,0.709765,0.298091
248,11.01.2016 08:00,0.6346579999999999,0.59162,0.688254,0.24743
249,11.01.2016 09:00,0.637263,0.5518149999999999,0.668032,0.312041
250,11.01.2016 10:00,0.636192,0.538307,0.645224,0.300294
251,11.01.2016 11:00,0.631763,0.5365770000000001,0.633587,0.376652
252,11.01.2016 12:00,0.635121,0.542203,0.628434,0.193833
253,11.01.2016 13:00,0.642792,0.561665,0.627536,0.187959
254,11.01.2016 14:00,0.6425890000000001,0.583607,0.624555,0.410426
